workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error
160,condition1,,,,,,,0.0-5.0-1.11,32,,,1706.334999995306,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>tendering,my,resignation,to,take</p><h4>Here is the original sentence:</h4><p>I concluded, therefore, to resign, and in March applied for a leave of absence until the end of the July following, tendering my resignation to take effect at the end of that time.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1109466,,28,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,True,,,,0.0-5.0-0.12,,,"['mediums', 'have', 'been', 'badly', 'injured']",,"['mediums', 'have', 'been', 'badly', 'injured']",,test,1227955,8,29,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.12,32,,,1334.1200000140816,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>mediums,have,been,badly,injured</p><h4>Here is the original sentence:</h4><p>When still attached to the medium the ectoplasm flies back with great force on exposure to light, and, in spite of the laughter of the scoffers, there is none the less good evidence that several mediums have been badly injured by the recoil after a light has suddenly been struck by some amateur detective.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1229292,,30,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,True,,,,0.0-5.0-0.13,,,"['remodeled', 'her', 'own', 'works', 'with']",,"['remodeled', 'her', 'own', 'works', 'with']",,test,1302907,9,31,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.13,32,,,1455.7550000026822,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>remodeled,her,own,works,with</p><h4>Here is the original sentence:</h4><p>Jo regarded them as worthy of Bacon, Milton, or Shakespeare, and remodeled her own works with good effect, she thought.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1304365,,32,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.14,,,"['experience', 'the', 'vividness', 'of', 'the']",,"['the', 'vividness', 'of', 'the', 'experience']",,test,1349942,9,33,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.14,32,,,9364.06499997247,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>experience,the,vividness,of,the</p><h4>Here is the correct answer and the original sentence:</h4><p>the,vividness,of,the,experience</p><p>Broadly speaking, memory is trustworthy in proportion to the vividness of the experience and to its nearness in time.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1359309,,34,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.15,,,"['wear', 'the', 'decorations', 'no', 'longer']",,"['no', 'longer', 'wear', 'the', 'decorations']",,test,1485384,9,35,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.15,32,,,3461.589999962598,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>wear,the,decorations,no,longer</p><h4>Here is the correct answer and the original sentence:</h4><p>no,longer,wear,the,decorations</p><p>He declared he could no longer wear the decorations which he had received from the Sovereign of the Congo State.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1488849,,36,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.16,,,"['the', 'puzzling', 'kingdom', 'been', 'concerning']",,"['been', 'puzzling', 'concerning', 'the', 'kingdom']",,test,1686842,9,37,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.16,32,,,6059.355000033975,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,puzzling,kingdom,been,concerning</p><h4>Here is the correct answer and the original sentence:</h4><p>been,puzzling,concerning,the,kingdom</p><p>""THE FAIRY BODY.--The normal working body of the gnome and fairy  is not of human nor of any other definite form, and herein lies  the explanation of much that has been puzzling concerning the  nature-spirit kingdom generally.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1692905,,38,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.17,,,"['wise', 'as', 'the', 'general', 'but']",,"['but', 'as', 'the', 'wise', 'general']",,test,1798326,9,39,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.17,32,,,7157.219999993686,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>wise,as,the,general,but</p><h4>Here is the correct answer and the original sentence:</h4><p>but,as,the,wise,general</p><p>But as the wise general chooses the moment of victory in which to redouble his efforts, so that his foes may have no time to steady themselves after disaster, so Boss McGinty, looking out upon the scene of his operations with his brooding and malicious eyes, had devised a new attack upon those who opposed him.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1805486,,40,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.18,,,"['the', 'abandoned', 'quantity', 'limited', 'when']",,"['abandoned', 'when', 'the', 'limited', 'quantity']",,test,1943621,9,41,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.18,32,,,7146.025000023656,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,abandoned,quantity,limited,when</p><h4>Here is the correct answer and the original sentence:</h4><p>abandoned,when,the,limited,quantity</p><p>All idea of adopting this latter      plan was abandoned when the limited quantity of supplies      possible to take with us was considered.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1950772,,42,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.19,,,"['their', 'generals', 'led', 'men', 'in']",,"['generals', 'led', 'their', 'men', 'in']",,test,1998180,9,43,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.19,32,,,11182.200000039302,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>their,generals,led,men,in</p><h4>Here is the correct answer and the original sentence:</h4><p>generals,led,their,men,in</p><p>The Confederate generals led their men in the repeated charges, and the loss among them was of unusual proportions.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2009364,,44,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.20,,,"['insatiated', 'insatiable', 'and', 'in', 'love']",,"['insatiated', 'and', 'insatiable', 'in', 'love']",,test,2053545,9,45,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.20,,,,,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>insatiated,insatiable,and,in,love</p><h4>Here is the correct answer and the original sentence:</h4><p>insatiated,and,insatiable,in,love</p><p>Alas, he who knows the heart finds out how poor, helpless, pretentious, and blundering even the best and deepest love is--he finds that it rather DESTROYS than saves!--It is possible that under the holy fable and travesty of the life of Jesus there is hidden one of the most painful cases of the martyrdom of KNOWLEDGE ABOUT LOVE: the martyrdom of the most innocent and most craving heart, that never had enough of any human love, that DEMANDED love, that demanded inexorably and frantically to be loved and nothing else, with terrible outbursts against those who refused him their love; the story of a poor soul insatiated and insatiable in love, that had to invent hell to send thither those who WOULD NOT love him--and that at last, enlightened about human love, had to invent a God who is entire love, entire CAPACITY for love--who takes pity on human love, because it is so paltry, so ignorant!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2113549,,46,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.21,,,"['such', 'as', 'the', 'universals', 'until']",,"['universals', 'as', 'such', 'until', 'the']",,test,2225901,9,47,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.21,32,,,6000.944999977946,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>such,as,the,universals,until</p><h4>Here is the correct answer and the original sentence:</h4><p>universals,as,such,until,the</p><p>Hence we succeed in avoiding all notice of universals as such, until the study of philosophy forces them upon our attention.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2231906,,48,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.22,,,"['of', 'which', 'narrow', 'walls', 'within']",,"['within', 'narrow', 'walls', 'of', 'which']",,test,2273336,9,49,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.22,32,,,5985.355000011623,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>of,which,narrow,walls,within</p><h4>Here is the correct answer and the original sentence:</h4><p>within,narrow,walls,of,which</p><p>Instead of being shut in within narrow walls, of which every nook and cranny could be explored, we find ourselves in an open world of free possibilities, where much remains unknown because there is so much to know.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2279325,,50,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.23,,,"['sat', 'looking', 'at', 'all', 'and']",,"['and', 'all', 'sat', 'looking', 'at']",,test,2314855,9,51,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.23,32,,,5111.859999946319,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>sat,looking,at,all,and</p><h4>Here is the correct answer and the original sentence:</h4><p>and,all,sat,looking,at</p><p>Presently Beth and Amy woke to rummage and find their little books also, one dove-colored, the other blue, and all sat looking at and talking about them, while the east grew rosy with the coming day.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2319969,,52,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.24,,,"['intimacy', 'again', 'in', 'the', 'same']",,"['again', 'in', 'the', 'same', 'intimacy']",,test,2362330,9,53,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.24,32,,,2951.4849999686703,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>intimacy,again,in,the,same</p><h4>Here is the correct answer and the original sentence:</h4><p>again,in,the,same,intimacy</p><p>Our friendship cannot be impaired by it, and in happier times, when your situation is as independent as mine, it will unite us again in the same intimacy as ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2365284,,54,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,True,,,,0.0-5.0-0.25,,,"['and', 'regarded', 'it', 'with', 'the']",,"['and', 'regarded', 'it', 'with', 'the']",,test,2419099,10,55,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.25,32,,,6069.584999990184,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>and,regarded,it,with,the</p><h4>Here is the original sentence:</h4><p>""  John laughed, and watched her for a minute, as she poised a pretty little preparation of lace and flowers on her hand, and regarded it with the genuine interest which his harangue had failed to waken.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2425172,,56,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.26,,,"['we', 'were', 'slashed', 'from', 'around']",,"['we', 'were', 'slashed', 'around', 'from']",,test,2467270,10,57,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.26,32,,,5276.390000013635,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>we,were,slashed,from,around</p><h4>Here is the correct answer and the original sentence:</h4><p>we,were,slashed,around,from</p><p>With us, now twenty years after the close of the most stupendous war ever known, we have writers --who profess devotion to the nation--engaged in trying to prove that the Union forces were not victorious; practically, they say, we were slashed around from Donelson to Vicksburg and to Chattanooga; and in the East from Gettysburg to Appomattox, when the physical rebellion gave out from sheer exhaustion.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2472548,,58,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.27,,,"['make', 'use', 'of', 'a', 'bad']",,"['make', 'a', 'bad', 'use', 'of']",,test,2494095,10,59,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.27,32,,,9778.025000006892,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>make,use,of,a,bad</p><h4>Here is the correct answer and the original sentence:</h4><p>make,a,bad,use,of</p><p>He'll make a bad use of it, I'm afraid.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2503875,,60,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.28,,,"['act', 'according', 'to', 'appreciate', 'and']",,"['appreciate', 'and', 'act', 'according', 'to']",,test,2626979,10,61,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.28,32,,,3569.7199999704026,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>act,according,to,appreciate,and</p><h4>Here is the correct answer and the original sentence:</h4><p>appreciate,and,act,according,to</p><p>The old theological problem of ""Faith"" and ""Knowledge,"" or more plainly, of instinct and reason--the question whether, in respect to the valuation of things, instinct deserves more authority than rationality, which wants to appreciate and act according to motives, according to a ""Why,"" that is to say, in conformity to purpose and utility--it is always the old moral problem that first appeared in the person of Socrates, and had divided men's minds long before Christianity.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2630552,,62,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,False,,,,0.0-5.0-0.29,,,"['entitled', 'to', 'best', 'consideration', 'to']",,"['best', 'entitled', 'to', 'consideration', 'of']",,test,2775931,10,63,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-5.0-1.29,32,,,4980.999999970663,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>entitled,to,best,consideration,to</p><h4>Here is the correct answer and the original sentence:</h4><p>best,entitled,to,consideration,of</p><p>They supposed that it would naturally follow the freedom of the negro, but that there would be a time of probation, in which the ex-slaves could prepare themselves for the privileges of citizenship before the full right would be conferred; but Mr. Johnson, after a complete revolution of sentiment, seemed to regard the South not only as an oppressed people, but as the people best entitled to consideration of any of our citizens.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,2780915,,64,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,,,,,,,0.0-6.0,32,,,24107.470000046305,,"<p>You responded correctly on 33% of the trials.</p><p>Despite this, we've decided to award you the bonus anyway. Congratulations!</p><img src='star.gif'></img><p>Press any key to continue. Thank you!</p>",,2805026,,65,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
160,condition1,47,was fun realised my errors once it was too late,,Some College,Better than average experiment,Female,0.0-7.0,,english,,,,,,2866422,,66,cloze-blank,Yes,e08884f0-14b4-49da-a491-37b6124ceb38,aaeec102-d542-42a9-b1d6-9b9331990b37,
168,condition1,,,,,,,0.0-0.0,32,,,24672.45000001276,,"<p>University of California, Irvine Language Processing Group</p><p id=""legal"">By answering the following questions, you are participating in a study being performed by cognitive scientists in the University of California, Irvine Department of Language Science. If you have questions about this research, please contact Richard Futrell at rfutrell@uci.edu or Ryan Lee, at leerk3@uci.edu. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p><p>Press spacebar to continue.</p>",,24701,,0,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-1.0,32,,,1596.6599999956088,,Welcome to the experiment. Press spacebar to begin.,,26300,,1,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-2.0,32,,,31919.63499999838,,"<p>A five-word sequence taken from a sentence will be given to you in random order.</p><p>Your task is to rearrange the words to match the original order from which they came.</p><p>However, you will not be given the original sentence.</p><p>For example:</p><video width='852' height='480' controls><source src='first_example_3.mp4' type='video/mp4'></video><p>Press spacebar to continue with the instructions.</p>",,58224,,2,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-3.0,32,,,27991.74500000663,,"<p>Note two things.</p><p>1. The five words may have been taken from any point within a sentence.</p><video width='852' height='480' controls><source src='note1_example_(quicker).mp4' type='video/mp4'></video><p>2. If you encounter multiple possibilities like this, just pick one order.</p><video width='852' height='480' controls><source src='note2_example_final.mp4' type='video/mp4'></video><p>You will be given the option to re-randomize the words and clear your input.</p><p>Press spacebar to continue.</p>",,86222,,3,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-4.0,32,,,11492.36999999266,,"<p>If you successfully match the original order for all trials, you will receive a bonus.</p><p>Good luck!</p><p>Press spacebar to continue.</p>",,97716,,4,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.0,,,"['doing', 'nothing', 'except', 'singing', 'old']",,"['doing', 'nothing', 'except', 'singing', 'old']",,test,138371,1,5,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.0,32,,,9706.474999999044,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>doing,nothing,except,singing,old</p><h4>Here is the original sentence:</h4><p>From dinner to tea she would lie in her breeze-rocked cradle, doing nothing except singing old songs--my nursery lore--to herself, or watching the birds, joint tenants, feed and entice their young ones to fly: or nestling with closed lids, half thinking, half dreaming, happier than words can express.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,148080,,6,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.1,,,"['as', 'free', 'from', 'irrelevant', 'additions']",,"['as', 'free', 'from', 'irrelevant', 'additions']",,test,190365,2,7,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.1,32,,,4146.645000000717,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>as,free,from,irrelevant,additions</p><h4>Here is the original sentence:</h4><p>Philosophy should show us the hierarchy of our instinctive beliefs, beginning with those we hold most strongly, and presenting each as much isolated and as free from irrelevant additions as possible.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,194513,,8,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.2,,,"['the', 'enemy', 'on', 'the', 'top']",,"['the', 'enemy', 'on', 'the', 'top']",,test,221515,3,9,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.2,32,,,3835.5549999978393,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>the,enemy,on,the,top</p><h4>Here is the original sentence:</h4><p>The crossing had to be effected in full view of the enemy on the top of Lookout Mountain.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,225352,,10,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.3,,,"['parents', 'would', 'sleep', 'for', 'a']",,"['parents', 'would', 'sleep', 'for', 'a']",,test,260615,4,11,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.3,32,,,1020.5600000044795,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>parents,would,sleep,for,a</p><h4>Here is the original sentence:</h4><p>This was how Gregor received his food each day now, once in the morning while his parents and the maid were still asleep, and the second time after everyone had eaten their meal at midday as his parents would sleep for a little while then as well, and Gregor's sister would send the maid away on some errand.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,261636,,12,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.4,,,"['he', 'wanted', 'me', 'and', 'was']",,"['wanted', 'me', 'and', 'he', 'was']",,test,285592,4,13,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.4,32,,,4491.005000003497,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>he,wanted,me,and,was</p><h4>Here is the correct answer and the original sentence:</h4><p>wanted,me,and,he,was</p><p>Mr. Heathcliff did not explain his reasons for taking a new mind about my coming here; he only told me he wanted me, and he was tired of seeing Catherine: I must make the little parlour my sitting-room, and keep her with me.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,290085,,14,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.5,,,"['and', 'the', 'company', 'was', 'raised']",,"['company', 'was', 'raised', 'and', 'the']",,test,315794,4,15,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.5,32,,,4684.320000000298,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,the,company,was,raised</p><h4>Here is the correct answer and the original sentence:</h4><p>company,was,raised,and,the</p><p>The company was raised and the officers and non-commissioned officers elected before the meeting adjourned.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,320480,,16,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,False,,,,0.0-5.0-0.6,,,"['as', 'the', 'universals', 'until', 'such']",,"['universals', 'as', 'such', 'until', 'the']",,test,408410,4,17,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,,,,,0.0-5.0-1.6,32,,,2686.3400000002,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>as,the,universals,until,such</p><h4>Here is the correct answer and the original sentence:</h4><p>universals,as,such,until,the</p><p>Hence we succeed in avoiding all notice of universals as such, until the study of philosophy forces them upon our attention.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,411098,,18,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
168,condition1,,,True,,,,0.0-5.0-0.7,,,"['mediums', 'have', 'been', 'badly', 'injured']",,"['mediums', 'have', 'been', 'badly', 'injured']",,test,434586,5,19,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ab4a929c-90de-48aa-9025-c393fb5759ff,
