,workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error,words
1852,177,condition1,,,False,,,,0.0-5.0-0.19,,,"['wise', 'but', 'general', 'as', 'the']",,"['but', 'as', 'the', 'wise', 'general']",,test,667744,7.0,43,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"but,as,the,wise,general"
1853,177,condition1,,,,,,,0.0-5.0-1.19,32.0,,,593.9749996177852,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>wise,but,general,as,the</p><h4>Here is the correct answer and the original sentence:</h4><p>but,as,the,wise,general</p><p>But as the wise general chooses the moment of victory in which to redouble his efforts, so that his foes may have no time to steady themselves after disaster, so Boss McGinty, looking out upon the scene of his operations with his brooding and malicious eyes, had devised a new attack upon those who opposed him.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,668340,,44,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1854,177,condition1,,,False,,,,0.0-5.0-0.20,,,"['generally', 'and', 'were', 'retained', 'with']",,"['and', 'were', 'retained', 'generally', 'with']",,test,697712,7.0,45,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"and,were,retained,generally,with"
1855,177,condition1,,,,,,,0.0-5.0-1.20,32.0,,,620.5750000663103,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>generally,and,were,retained,with</p><h4>Here is the correct answer and the original sentence:</h4><p>and,were,retained,generally,with</p><p>The North had a great number of educated and trained soldiers, but the bulk of them were still in the army and were retained, generally with their old commands and rank, until the war had lasted many months.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,698334,,46,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1856,177,condition1,,,False,,,,0.0-5.0-0.21,,,"['men', 'led', 'generals', 'in', 'their']",,"['generals', 'led', 'their', 'men', 'in']",,test,716375,7.0,47,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"generals,led,their,men,in"
1857,177,condition1,,,,,,,0.0-5.0-1.21,32.0,,,409.27000017836684,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>men,led,generals,in,their</p><h4>Here is the correct answer and the original sentence:</h4><p>generals,led,their,men,in</p><p>The Confederate generals led their men in the repeated charges, and the loss among them was of unusual proportions.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,716786,,48,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1858,177,condition1,,,True,,,,0.0-5.0-0.22,,,"['popularize', 'his', 'subject', 'but', 'for']",,"['popularize', 'his', 'subject', 'but', 'for']",,test,745882,8.0,49,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"popularize,his,subject,but,for"
1859,177,condition1,,,,,,,0.0-5.0-1.22,32.0,,,1886.5799997001886,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>popularize,his,subject,but,for</p><h4>Here is the original sentence:</h4><p>His great ability as a phonetician (he was, I think, the best of them all at his job) would have entitled him to high official recognition, and perhaps enabled him to popularize his subject, but for his Satanic contempt for all academic dignitaries and persons in general who thought more of Greek than of phonetics.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,747771,,50,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1860,177,condition1,,,False,,,,0.0-5.0-0.23,,,"['is', 'one', 'who', 'only', 'recognizes']",,"['is', 'one', 'who', 'recognizes', 'only']",,test,768460,8.0,51,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"is,one,who,recognizes,only"
1861,177,condition1,,,,,,,0.0-5.0-1.23,32.0,,,401.82000026106834,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>is,one,who,only,recognizes</p><h4>Here is the correct answer and the original sentence:</h4><p>is,one,who,recognizes,only</p><p>The 'practical' man, as this word is often used, is one who recognizes only material needs, who realizes that men must have food for the body, but is oblivious of the necessity of providing food for the mind.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,768863,,52,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1862,177,condition1,,,False,,,,0.0-5.0-0.24,,,"['the', 'puzzling', 'kingdom', 'been', 'concerning']",,"['been', 'puzzling', 'concerning', 'the', 'kingdom']",,test,815654,8.0,53,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"been,puzzling,concerning,the,kingdom"
1863,177,condition1,,,,,,,0.0-5.0-1.24,32.0,,,950.3199998289348,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,puzzling,kingdom,been,concerning</p><h4>Here is the correct answer and the original sentence:</h4><p>been,puzzling,concerning,the,kingdom</p><p>""THE FAIRY BODY.--The normal working body of the gnome and fairy  is not of human nor of any other definite form, and herein lies  the explanation of much that has been puzzling concerning the  nature-spirit kingdom generally.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,816605,,54,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1864,177,condition1,,,False,,,,0.0-5.0-0.25,,,"['is', 'combination', 'really', 'a', 'script']",,"['script', 'is', 'really', 'a', 'combination']",,test,856519,8.0,55,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"script,is,really,a,combination"
1865,177,condition1,,,,,,,0.0-5.0-1.25,32.0,,,789.1449998132886,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>is,combination,really,a,script</p><h4>Here is the correct answer and the original sentence:</h4><p>script,is,really,a,combination</p><p>As the Ogham script is really a combination of straight lines, the latter case may be taken with considerable reserve.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,857309,,56,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1866,177,condition1,,,False,,,,0.0-5.0-0.26,,,"['for', 'parents', 'would', 'a', 'sleep']",,"['parents', 'would', 'sleep', 'for', 'a']",,test,873557,8.0,57,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"parents,would,sleep,for,a"
1867,177,condition1,,,,,,,0.0-5.0-1.26,32.0,,,478.61500037834054,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>for,parents,would,a,sleep</p><h4>Here is the correct answer and the original sentence:</h4><p>parents,would,sleep,for,a</p><p>This was how Gregor received his food each day now, once in the morning while his parents and the maid were still asleep, and the second time after everyone had eaten their meal at midday as his parents would sleep for a little while then as well, and Gregor's sister would send the maid away on some errand.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,874037,,58,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1868,177,condition1,,,False,,,,0.0-5.0-0.27,,,"['from', 'then', 'she', 'emerged', 'her']",,"['then', 'she', 'emerged', 'from', 'her']",,test,895536,8.0,59,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"then,she,emerged,from,her"
1869,177,condition1,,,,,,,0.0-5.0-1.27,32.0,,,3196.510000154376,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>from,then,she,emerged,her</p><h4>Here is the correct answer and the original sentence:</h4><p>then,she,emerged,from,her</p><p>The divine afflatus usually lasted a week or two, and then she emerged from her 'vortex', hungry, sleepy, cross, or despondent.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,898735,,60,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1870,177,condition1,,,False,,,,0.0-5.0-0.28,,,"['her', 'shadow', 'gave', 'up', 'and']",,"['shadow', 'and', 'gave', 'her', 'up']",,test,914671,8.0,61,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"shadow,and,gave,her,up"
1871,177,condition1,,,,,,,0.0-5.0-1.28,32.0,,,590.4600000940262,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>her,shadow,gave,up,and</p><h4>Here is the correct answer and the original sentence:</h4><p>shadow,and,gave,her,up</p><p>So the spring days came and went, the sky grew clearer, the earth greener, the flowers were up fairly early, and the birds came back in time to say goodbye to Beth, who, like a tired but trustful child, clung to the hands that had led her all her life, as Father and Mother guided her tenderly through the Valley of the Shadow, and gave her up to God.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,915263,,62,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1872,177,condition1,,,False,,,,0.0-5.0-0.29,,,"['of', 'which', 'narrow', 'walls', 'within']",,"['within', 'narrow', 'walls', 'of', 'which']",,test,933368,8.0,63,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,"within,narrow,walls,of,which"
1873,177,condition1,,,,,,,0.0-5.0-1.29,32.0,,,517.5449997186662,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>of,which,narrow,walls,within</p><h4>Here is the correct answer and the original sentence:</h4><p>within,narrow,walls,of,which</p><p>Instead of being shut in within narrow walls, of which every nook and cranny could be explored, we find ourselves in an open world of free possibilities, where much remains unknown because there is so much to know.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,933887,,64,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1874,177,condition1,,,,,,,0.0-6.0,13.0,,,6055.5549999699,,"<p>You responded correctly on 27% of the trials.</p><p>Despite this, we've decided to award you the bonus anyway. Congratulations!</p><img src='star.gif'></img><p>Press any key to continue. Thank you!</p>",,939945,,65,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1875,177,condition1,26.0,great instructions made it easy to understand,,Hold a higher degree,Better than average experiment,Female,0.0-7.0,,English,,,,,,993101,,66,cloze-blank,Yes,e08884f0-14b4-49da-a491-37b6124ceb38,db4b56b5-7550-49ca-8f06-6a2b319c0a59,,
1876,167,condition1,,,,,,,0.0-0.0,32.0,,,5993.0,,"<p>University of California, Irvine Language Processing Group</p><p id=""legal"">By answering the following questions, you are participating in a study being performed by cognitive scientists in the University of California, Irvine Department of Language Science. If you have questions about this research, please contact Richard Futrell at rfutrell@uci.edu or Ryan Lee, at leerk3@uci.edu. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p><p>Press spacebar to continue.</p>",,5998,,0,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1877,167,condition1,,,,,,,0.0-1.0,32.0,,,2150.0,,Welcome to the experiment. Press spacebar to begin.,,8148,,1,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1878,167,condition1,,,,,,,0.0-2.0,32.0,,,42485.0,,"<p>A five-word sequence taken from a sentence will be given to you in random order.</p><p>Your task is to rearrange the words to match the original order from which they came.</p><p>However, you will not be given the original sentence.</p><p>For example:</p><video width='852' height='480' controls><source src='first_example_3.mp4' type='video/mp4'></video><p>Press spacebar to continue with the instructions.</p>",,50699,,2,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1879,167,condition1,,,,,,,0.0-3.0,32.0,,,28802.0,,"<p>Note two things.</p><p>1. The five words may have been taken from any point within a sentence.</p><video width='852' height='480' controls><source src='note1_example_(quicker).mp4' type='video/mp4'></video><p>2. If you encounter multiple possibilities like this, just pick one order.</p><video width='852' height='480' controls><source src='note2_example_final.mp4' type='video/mp4'></video><p>You will be given the option to re-randomize the words and clear your input.</p><p>Press spacebar to continue.</p>",,79551,,3,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1880,167,condition1,,,,,,,0.0-4.0,32.0,,,3195.9999999999845,,"<p>If you successfully match the original order for all trials, you will receive a bonus.</p><p>Good luck!</p><p>Press spacebar to continue.</p>",,82748,,4,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1881,167,condition1,,,True,,,,0.0-5.0-0.0,,,"['see', 'him', 'come', 'to', 'harm']",,"['see', 'him', 'come', 'to', 'harm']",,test,127356,1.0,5,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"see,him,come,to,harm"
1882,167,condition1,,,,,,,0.0-5.0-1.0,32.0,,,8167.999999999985,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>see,him,come,to,harm</p><h4>Here is the original sentence:</h4><p>""I won't deny that I have a liking for Morris and would be sorry to see him come to harm.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,135526,,6,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1883,167,condition1,,,False,,,,0.0-5.0-0.1,,,"['doing', 'nothing', 'except', 'old', 'singing']",,"['doing', 'nothing', 'except', 'singing', 'old']",,test,171869,1.0,7,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"doing,nothing,except,singing,old"
1884,167,condition1,,,,,,,0.0-5.0-1.1,32.0,,,8001.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>doing,nothing,except,old,singing</p><h4>Here is the correct answer and the original sentence:</h4><p>doing,nothing,except,singing,old</p><p>From dinner to tea she would lie in her breeze-rocked cradle, doing nothing except singing old songs--my nursery lore--to herself, or watching the birds, joint tenants, feed and entice their young ones to fly: or nestling with closed lids, half thinking, half dreaming, happier than words can express.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,179871,,8,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1885,167,condition1,,,True,,,,0.0-5.0-0.2,,,"['the', 'enemy', 'on', 'the', 'top']",,"['the', 'enemy', 'on', 'the', 'top']",,test,214382,2.0,9,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"the,enemy,on,the,top"
1886,167,condition1,,,,,,,0.0-5.0-1.2,32.0,,,2919.0,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>the,enemy,on,the,top</p><h4>Here is the original sentence:</h4><p>The crossing had to be effected in full view of the enemy on the top of Lookout Mountain.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,217303,,10,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1887,167,condition1,,,False,,,,0.0-5.0-0.3,,,"['but', 'looking', 'back', 'she', 'came']",,"['but', 'she', 'came', 'back', 'looking']",,test,245783,2.0,11,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"but,she,came,back,looking"
1888,167,condition1,,,,,,,0.0-5.0-1.3,32.0,,,3439.999999999971,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>but,looking,back,she,came</p><h4>Here is the correct answer and the original sentence:</h4><p>but,she,came,back,looking</p><p>She went off to get her ball, and was a long time finding it among the bushes, but she came back, looking cool and quiet, and waited her turn patiently.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,249224,,12,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1889,167,condition1,,,False,,,,0.0-5.0-0.4,,,"['me', 'and', 'he', 'was', 'wanted']",,"['wanted', 'me', 'and', 'he', 'was']",,test,303833,2.0,13,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"wanted,me,and,he,was"
1890,167,condition1,,,,,,,0.0-5.0-1.4,,,,,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>me,and,he,was,wanted</p><h4>Here is the correct answer and the original sentence:</h4><p>wanted,me,and,he,was</p><p>Mr. Heathcliff did not explain his reasons for taking a new mind about my coming here; he only told me he wanted me, and he was tired of seeing Catherine: I must make the little parlour my sitting-room, and keep her with me.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,363839,,14,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1891,167,condition1,,,False,,,,0.0-5.0-0.5,,,"['and', 'with', 'it', 'regarded', 'the']",,"['and', 'regarded', 'it', 'with', 'the']",,test,456557,2.0,15,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"and,regarded,it,with,the"
1892,167,condition1,,,,,,,0.0-5.0-1.5,32.0,,,2952.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,with,it,regarded,the</p><h4>Here is the correct answer and the original sentence:</h4><p>and,regarded,it,with,the</p><p>""  John laughed, and watched her for a minute, as she poised a pretty little preparation of lace and flowers on her hand, and regarded it with the genuine interest which his harangue had failed to waken.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,459511,,16,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1893,167,condition1,,,False,,,,0.0-5.0-0.6,,,"['wise', 'as', 'the', 'general', 'but']",,"['but', 'as', 'the', 'wise', 'general']",,test,488689,2.0,17,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"but,as,the,wise,general"
1894,167,condition1,,,,,,,0.0-5.0-1.6,32.0,,,2549.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>wise,as,the,general,but</p><h4>Here is the correct answer and the original sentence:</h4><p>but,as,the,wise,general</p><p>But as the wise general chooses the moment of victory in which to redouble his efforts, so that his foes may have no time to steady themselves after disaster, so Boss McGinty, looking out upon the scene of his operations with his brooding and malicious eyes, had devised a new attack upon those who opposed him.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,491239,,18,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1895,167,condition1,,,True,,,,0.0-5.0-0.7,,,"['really', 'wondering', 'how', 'best', 'to']",,"['really', 'wondering', 'how', 'best', 'to']",,test,520909,3.0,19,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"really,wondering,how,best,to"
1896,167,condition1,,,,,,,0.0-5.0-1.7,32.0,,,1778.0,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>really,wondering,how,best,to</p><h4>Here is the original sentence:</h4><p>Jo skipped up, and sitting on the top step, affected to be searching for her book, but was really wondering how best to introduce the dangerous object of her visit.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,522688,,20,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1897,167,condition1,,,False,,,,0.0-5.0-0.8,,,"['until', 'the', 'universals', 'such', 'as']",,"['universals', 'as', 'such', 'until', 'the']",,test,547382,3.0,21,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"universals,as,such,until,the"
1898,167,condition1,,,,,,,0.0-5.0-1.8,32.0,,,3681.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>until,the,universals,such,as</p><h4>Here is the correct answer and the original sentence:</h4><p>universals,as,such,until,the</p><p>Hence we succeed in avoiding all notice of universals as such, until the study of philosophy forces them upon our attention.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,551065,,22,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1899,167,condition1,,,False,,,,0.0-5.0-0.9,,,"['believing', 'as', 'he', 'send', 'them']",,"['send', 'them', 'believing', 'as', 'he']",,test,590516,3.0,23,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"send,them,believing,as,he"
1900,167,condition1,,,,,,,0.0-5.0-1.9,32.0,,,1873.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>believing,as,he,send,them</p><h4>Here is the correct answer and the original sentence:</h4><p>send,them,believing,as,he</p><p>Up to this time Beauregard, who had commanded south of Richmond, had received no reinforcements, except Hoke's division from Drury's Bluff,(*37) which had arrived on the morning of the 16th; though he had urged the authorities very strongly to send them, believing, as he did, that Petersburg would be a valuable prize which we might seek.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,592391,,24,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1901,167,condition1,,,True,,,,0.0-5.0-0.10,,,"['people', 'had', 'been', 'innocently', 'misled']",,"['people', 'had', 'been', 'innocently', 'misled']",,test,612041,4.0,25,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"people,had,been,innocently,misled"
1902,167,condition1,,,,,,,0.0-5.0-1.10,32.0,,,1092.0000000001164,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>people,had,been,innocently,misled</p><h4>Here is the original sentence:</h4><p>We might have had a straight, honest fight, and at the end of it we might have conceded that the German people had been innocently misled, by their military caste and their Press, into the idea that their country was being attacked, and so were themselves guiltless in the matter.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,613136,,26,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1903,167,condition1,,,False,,,,0.0-5.0-0.11,,,"['and', 'her', 'shadow', 'gave', 'up']",,"['shadow', 'and', 'gave', 'her', 'up']",,test,637354,4.0,27,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"shadow,and,gave,her,up"
1904,167,condition1,,,,,,,0.0-5.0-1.11,32.0,,,1724.0000000001166,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,her,shadow,gave,up</p><h4>Here is the correct answer and the original sentence:</h4><p>shadow,and,gave,her,up</p><p>So the spring days came and went, the sky grew clearer, the earth greener, the flowers were up fairly early, and the birds came back in time to say goodbye to Beth, who, like a tired but trustful child, clung to the hands that had led her all her life, as Father and Mother guided her tenderly through the Valley of the Shadow, and gave her up to God.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,639079,,28,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1905,167,condition1,,,False,,,,0.0-5.0-0.12,,,"['it', 'is', 'part', 'of', 'margin']",,"['margin', 'is', 'part', 'of', 'it']",,test,658721,4.0,29,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"margin,is,part,of,it"
1906,167,condition1,,,,,,,0.0-5.0-1.12,32.0,,,1372.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>it,is,part,of,margin</p><h4>Here is the correct answer and the original sentence:</h4><p>margin,is,part,of,it</p><p>But this, at least, I have very clearly realised, that the ocean is there and that the margin is part of it, and that down that shelving shore the human race is destined to move slowly to deeper waters.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,660094,,30,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
1907,167,condition1,,,False,,,,0.0-5.0-0.13,,,"['in', 'the', 'same', 'intimacy', 'again']",,"['again', 'in', 'the', 'same', 'intimacy']",,test,679028,4.0,31,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,"again,in,the,same,intimacy"
1908,167,condition1,,,,,,,0.0-5.0-1.13,32.0,,,1588.0,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>in,the,same,intimacy,again</p><h4>Here is the correct answer and the original sentence:</h4><p>again,in,the,same,intimacy</p><p>Our friendship cannot be impaired by it, and in happier times, when your situation is as independent as mine, it will unite us again in the same intimacy as ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,680617,,32,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,ee98cb43-43fc-4640-bba9-b0148ac62d89,,
